  0.74999999999999989       -2.1391581203451857E-017
  0.74585510772067276       -3.8120469077885486E-004
  0.74101151509225016       -8.2668292893614873E-004
  0.73536047940501048       -1.3486825190984432E-003
  0.72877993022065046       -1.9700417513164935E-003
  0.72113128506786861       -2.6868199161566180E-003
  0.71225897346027967       -3.4639992645614831E-003
  0.70199792855164023       -4.3316071496170170E-003
  0.69017288145978584       -5.3342583516165169E-003
  0.67659436198883383       -6.4636297224175852E-003
  0.66106966368816344       -7.7364090961137832E-003
  0.64340713316100462       -9.1669225331335348E-003
  0.62342461437514762       -1.0772980305800860E-002
  0.60095992253454866       -1.2567295575065921E-002
  0.57588280857315832       -1.4553140871509877E-002
  0.54810912578484683       -1.6722106868180868E-002
  0.51761552288617596       -1.9049378775126566E-002
  0.48445343612810798       -2.1487415036700212E-002
  0.44876144480231628       -2.3968972091878784E-002
  0.41077320356133673       -2.6414065970237117E-002
  0.37082061422575630       -2.8749861008460931E-002
  0.32932796761061012       -3.0936943953795860E-002
  0.28679554265470053       -3.2933790662390557E-002
  0.24377631069969211       -3.4694731191173167E-002
  0.20084963886926160       -3.6186152691910826E-002
  0.15858992532789187       -3.7387551085523774E-002
  0.11753636719111210       -3.8292861357947294E-002
   7.8166595479220752E-002  -3.8911190550415323E-002
   4.0876590652570773E-002  -3.9264627830670730E-002
   5.9690247388329122E-003  -3.9346904134569725E-002
  -2.6350361128285388E-002  -3.9161683496325719E-002
  -5.5968993414178242E-002  -3.8713156397132811E-002
  -8.2857753175528723E-002  -3.8030659246619122E-002
 -0.10705830829973936       -3.7115789328743820E-002
 -0.12866972411458771       -3.6006615806752011E-002
 -0.14783315841065461       -3.4742572117715365E-002
 -0.16471664610865591       -3.3345492373522627E-002
 -0.17949651438493031       -3.1760962710336738E-002
 -0.19234226187727593       -2.9889541220599437E-002
 -0.20340416137924483       -2.7629486424422992E-002
 -0.21284654639099779       -2.5068961929547481E-002
 -0.22087287088836377       -2.2407971023832723E-002
 -0.22766619120047807       -1.9775254874162287E-002
 -0.23333929099114836       -1.7122558000314037E-002
 -0.23796690506225943       -1.4392405229503491E-002
 -0.24168400653330827       -1.1678508169795501E-002
 -0.24458027781465705       -9.0127327104716857E-003
 -0.24682643786009106       -6.5087094451853691E-003
 -0.24857881248204075       -4.2359687141140011E-003
 -0.24968124659352806       -2.0546899621726854E-003
 -0.24999999999999994        5.3478953008629642E-018
 -0.24978135592022377        2.0848435650757018E-003
 -0.24898569885910973        4.4133381069850581E-003
 -0.24753421542910045        6.9094114935067041E-003
 -0.24552737990625023        9.6370377586810843E-003
 -0.24292787796035709        1.2629235469620142E-002
 -0.23960912790429714        1.5863626326924677E-002
 -0.23548606522165982        1.9366883617119031E-002
 -0.23038769831097675        2.3076090893604920E-002
 -0.22412245140928713        2.6887535887907286E-002
 -0.21652242875862845        3.0716874847719497E-002
 -0.20737583017548142        3.4370872035429663E-002
 -0.19653102702581018        3.7772277327642850E-002
 -0.18385313945980850        4.0942319121696130E-002
 -0.16917475510725050        4.3851141475465732E-002
 -0.15232230325360818        4.6467634047706742E-002
 -0.13312861052998620        4.8787932709061038E-002
 -0.11143963709096626        5.0829858015966525E-002
  -8.7124549218642863E-002   5.2611818161820041E-002
  -6.0085692810128231E-002   5.4063853913898341E-002
  -3.0281837097523936E-002   5.5059466460673834E-002
   2.2521165145034314E-003   5.5483773479458050E-002
   3.7394030282385228E-002   5.5397377311511536E-002
   7.4932756546709139E-002   5.4897825419243332E-002
  0.11456250702702213        5.4036358452226825E-002
  0.15588302974715063        5.2787623977257267E-002
  0.19841065537797625        5.1109901202125871E-002
  0.24160007417929716        4.8997721361529231E-002
  0.28487381674383094        4.6520999308047803E-002
  0.32764874524330290        4.3725605654288777E-002
  0.36936450143238542        4.0656005162037913E-002
  0.40952011830652096        3.7375855403613260E-002
  0.44769084444083840        3.3969130153412179E-002
  0.48354496148914128        3.0532211532802948E-002
  0.51684868690577224        2.7149311947495078E-002
  0.54746416288751787        2.3898322371113619E-002
  0.57534284297342941        2.0843962788658923E-002
  0.60051004093625704        1.8025987663479768E-002
  0.62305253651943171        1.5462909142990779E-002
  0.64310199301332593        1.3155899113895459E-002
  0.66082187358860855        1.1093576260210731E-002
  0.67639525122957334        9.2571166060854953E-003
  0.69001522789438541        7.6270362254956649E-003
  0.70187455780325847        6.1813964848437134E-003
  0.71216323015489658        4.9091494028302178E-003
  0.72105909341761376        3.7864932933112634E-003
  0.72873272611710060        2.8282783993051519E-003
  0.73532775646185355        1.9419643683740364E-003
  0.74099116222259387        1.1896951660895613E-003
  0.74584569586057370        5.4862141312610614E-004
  0.74999999999999989       -2.1391581203451857E-017
